Institute,Link,Coursename,Skills,Rating,Review,Level,Type,Duration,Platform
University of Michigan,https://www.coursera.org/learn/managing-talent,managing talent,"Human Resources, Talent Management, Business Psychology, Leadership and Management, People Development, Strategy and Operations, Human Resources Operations, People Management, Business Analysis, Leadership Development, Performance Management, Recruitment",4.6,2300,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/javascript-jquery-json,javascript jquery json,Javascript,4.6,805,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/how-to-network,how to network,"Leadership and Management, Business",4.6,22,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/data-collection-methods,data collection methods,"Research and Design, Survey Creation, Social Media, Big Data, Data Analysis, General Statistics, People Analysis",4.6,331,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/programming-c,programming c,,4.6,18,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/generative-ai-essentials,generative ai essentials,,4.6,87,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/introduction-to-healthcare-management,introduction to healthcare management,,4.6,22,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/history-of-racial-inequity-in-healthcare,history of racial inequity in healthcare,,4.6,12,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/visualizing-womens-work-using-art-media-for-social-justice,visualizing womens work using art media for social justice,,4.6,64,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/specializations/healthcare-management-and-finance,healthcare management and finance,"Accounting, Financial Accounting, Financial Analysis, Financial Management",4.6,25,Beginner , Specialization , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/specializations/digital-technologies-future-of-manufacturing,digital technologies future of manufacturing,"Product Management, Leadership and Management, Strategy and Operations, Design and Product, Strategy, Product Lifecycle, Feature Engineering, Business Process Management, Innovation, Internet Of Things, Operations Management, Technical Product Management, Entrepreneurship, Product Design, Product Strategy, Business Analysis, Organizational Development",4.6,258,Beginner , Specialization , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/specializations/c-programming-for-everybody,c programming for everybody,,4.6,44,Intermediate , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/learn/accounting,accounting,"Accounting, Financial Accounting, Financial Analysis, General Accounting, Decision Making, Cash Management, Finance, Cost Accounting, Generally Accepted Accounting Principles (GAAP), Management Accounting",4.7,455,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/understanding-visualization-data,understanding visualization data,"Basic Descriptive Statistics, Data Analysis, General Statistics, Probability & Statistics, Statistical Analysis, Probability Distribution, Statistical Visualization, Data Visualization, Python Programming, Plot (Graphics), Computer Programming",4.7,2600,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/crypto-finance,crypto finance,"BlockChain, FinTech, Finance, Cryptography, Data Mining, Critical Thinking, Cyberattacks, Financial Analysis, Network Security, Risk Management",4.7,889,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/clinical-skills,clinical skills,Communication,4.7,644,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/emotional-intelligence-cultivating-immensely-human-interactions,emotional intelligence cultivating immensely human interactions,"Communication, Emotional Intelligence, Leadership and Management",4.7,331,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/leading-diverse-teams-and-organizations,leading diverse teams and organizations,"Communication, Leadership and Management",4.7,428,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health,foundational skills communicating health,"Communication, Storytelling",4.7,113,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/javascript,javascript,"Computer Programming, Computer Programming Tools, Front-End Web Development, Full-Stack Web Development, HTML and CSS, Javascript, Programming Principles, Semantic Web, Web Design, Web Development, Web Development Tools",4.7,7200,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/python-data-visualization,python data visualization,"Computer Programming, Data Visualization, Python Programming, Databases",4.7,14000,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/html,html,"Computer Programming, Front-End Web Development, HTML and CSS, Semantic Web, Web Design, Web Development, Web Development Tools, Computer Programming Tools, Programming Principles, User Experience Design",4.7,27000,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/data-collection-processing-python,data collection processing python,"Computer Programming, Python Programming",4.7,3900,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/python-classes-inheritance,python classes inheritance,"Computer Programming, Python Programming",4.7,3600,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/fundamentals-of-data-analytics-in-the-public-sector-with-r,fundamentals of data analytics in the public sector with r,"Data Analysis, Exploratory Data Analysis, General Statistics, R Programming, Statistical Programming",4.7,28,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/decoding-ai-deep-dive-ai-models-predictions,decoding ai deep dive ai models predictions,"Data Analysis, Machine Learning",4.7,7,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/intermediate-postgresql,intermediate postgresql,"Databases, PostgreSQL, SQL, Data Structures, Database Design, Database Theory",4.7,290,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/data-science-ethics,data science ethics,"Decision Making, Critical Thinking, Data Analysis, Data Management, Regulations and Compliance, Social Media, Big Data, Experiment, People Analysis, Probability & Statistics",4.7,1000,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/additive-manufacturing-3d-printing,additive manufacturing 3d printing,"Design and Product, Feature Engineering, Leadership and Management, Product Management, Technical Product Management, Entrepreneurship, Innovation, Operations Management, Product Design, Product Strategy",4.7,73,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/user-experience-interaction-design-augmented-virtual-mixed-extended-reality,user experience interaction design augmented virtual mixed extended reality,"Design and Product, Human Computer Interaction, Interactive Design, Research and Design, User Experience, User Experience Design, Virtual Reality, Product Design, Product Development, Systems Design",4.7,154,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/django-database-web-apps,django database web apps,"Django (Web Framework), SQL, Web Development",4.7,1800,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/credit-tech,credit tech,"FinTech, Finance, Entrepreneurship, Decision Making, BlockChain, Critical Thinking, Data Analysis, Strategy, Strategy and Operations, Underwriting",4.7,275,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/invest-tech,invest tech,"FinTech, Finance, Machine Learning, Algorithms, Investment Management, Leadership and Management, Risk Management, Data Analysis, Decision Making, Statistical Machine Learning",4.7,347,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/paytech,paytech,"FinTech, Payments, Innovation",4.7,1600,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/responsivedesign,responsivedesign,"Front-End Web Development, HTML and CSS, Interactive Design, User Experience Design, Web Design, Web Development, Web Development Tools, Other Web Frameworks, Strategy and Operations, Visual Design, Javascript",4.7,4500,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/web-applications-php,web applications php,"HTML and CSS, Web Development",4.7,4200,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/intro-augmented-virtual-mixed-extended-reality-technologies-applications-issues,intro augmented virtual mixed extended reality technologies applications issues,"Human Computer Interaction, Virtual Reality, Computer Graphics",4.7,350,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification,michigan sport related concussion training certification,Leadership and Management,4.7,1100,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/high-stakes-leadership,high stakes leadership,"Leadership and Management, Leadership Development, Entrepreneurship, Business Psychology, Finance, Human Resources, Human Resources Operations, Organizational Development, Risk Management, Change Management",4.7,418,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/machine-learning-sports-analytics,machine learning sports analytics,"Machine Learning Algorithms, Python Programming, Data Analysis",4.7,19,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/django-build-web-apps,django build web apps,"Other Web Frameworks, Web Development, Computer Programming, Django (Web Framework), Python Programming",4.7,748,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/user-experience-capstone,user experience capstone,"Research and Design, User Experience, User Experience Design, User Research, Design and Product, Human Computer Interaction",4.7,56,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/understanding-user-needs,understanding user needs,"Research and Design, User Experience, User Experience Design, User Research, Human Computer Interaction, People Analysis, Design and Product, Critical Thinking, Data Analysis, Communication",4.7,500,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/strategy-law-ethics,strategy law ethics,Strategy,4.7,430,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/community-organizing,community organizing,Strategy,4.7,308,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/instructional-methods-education,instructional methods education,,4.7,476,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/social-determinants-of-health,social determinants of health,,4.7,31,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/ethics-in-engineering,ethics in engineering,,4.7,42,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/environmental-health-the-foundation-of-global-public-health,environmental health the foundation of global public health,,4.7,79,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/people-technology-and-the-future-of-mobility,people technology and the future of mobility,,4.7,658,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/specializations/data-analytics-in-the-public-sector-with-r,data analytics in the public sector with r,"Data Analysis, Exploratory Data Analysis, Leadership and Management, General Statistics, R Programming, Statistical Programming",4.7,49,Intermediate , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/web-applications,web applications,"Database Design, Databases, HTML and CSS, Javascript, SQL, Web Development",4.7,9100,Intermediate , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/foundational-finance,foundational finance,"Finance, Financial Analysis, Financial Management, Investment Management, Decision Making, Leadership and Management, Business Analysis, Critical Thinking, Financial Accounting, Payments, Accounting, Market Analysis, Microsoft Excel, Planning, Problem Solving, Strategy and Operations, Mathematics",4.7,1200,Beginner , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/extended-reality-for-everybody,extended reality for everybody,"Human Computer Interaction, Virtual Reality, Computer Graphics, Interactive Design, User Experience, User Experience Design, Design and Product, Research and Design, Application Development, Product Development, Computer Programming, Product Design, Visual Design, Systems Design",4.7,501,Beginner , Specialization , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/specializations/leading-teams,leading teams,"Human Resources, Leadership and Management, People Development, Strategy and Operations, Leadership Development, Talent Management, Business Psychology, People Analysis, Communication, People Management, Strategy, Human Learning, Human Resources Operations, Business Communication, Collaboration, Influencing, Performance Management, Conflict Management, Business Analysis, Marketing, Recruitment, Industrial and Organizational Psychology",4.7,11000,Beginner , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/postgresql-for-everybody,postgresql for everybody,"SQL, Databases, Database Design, PostgreSQL, Database Application, Data Management, Database Theory, Data Structures, Python Programming, Data Architecture, NoSQL, Data Model, Natural Language Processing",4.7,1200,Intermediate , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/django,django,"Web Development, Django (Web Framework), Computer Programming, Javascript, Other Web Frameworks, Data Model, Python Programming, SQL",4.7,2400,Intermediate , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/good-with-words,good with words,"Writing, Communication, Leadership and Management, Professional Development, Critical Thinking, Creativity, Planning, Resilience",4.7,2400,Beginner , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/translational-science,translational science,,4.7,22,Beginner , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/learn/python,python,"Algorithms, Computational Logic, Computational Thinking, Computer Programming, Critical Thinking, Problem Solving, Programming Principles, Python Programming, Software Engineering, Theoretical Computer Science",4.8,228000,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/influencing-people,influencing people,"Business Communication, Business Psychology, Communication, Human Learning, Influencing, Leadership Development, Leadership and Management, People Analysis, People Development, Strategy and Operations, Marketing",4.8,3900,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/leading-teams,leading teams,"Collaboration, Conflict Management, Human Resources, Leadership Development, Leadership and Management, People Development, Strategy, Strategy and Operations, Talent Management, Human Resources Operations, Industrial and Organizational Psychology",4.8,2200,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/social-work-practice-advocating-social-justice-and-change,social work practice advocating social justice and change,Communication,4.8,372,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/internet-history,internet history,"Communication, Computer Networking, Network Architecture, Network Security, Networking Hardware, Theoretical Computer Science, Cryptography, Computer Architecture, System Security",4.8,2600,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/influencing-people-pt,influencing people pt,"Communication, Influencing, People Analysis, Strategy, Collaboration, Human Resources, Organizational Development",4.8,87,Mixed , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/negociacion,negociacion,"Communication, Negotiation, Planning, Strategy",4.8,2600,Mixed , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/python-network-data,python network data,"Computer Programming, Computer Programming Tools, Programming Principles, Python Programming, Data Structures, Web Development, Web Development Tools, Computer Networking, HTML and CSS, Other Web Frameworks",4.8,44000,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/python-databases,python databases,"Computer Programming, Data Structures, Database Administration, Database Design, Database Theory, Databases, Python Programming, Data Analysis, Data Model, Database Application, SQL",4.8,21000,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/introcss,introcss,"Computer Programming, Design and Product, Front-End Web Development, Full-Stack Web Development, HTML and CSS, User Experience Design, Visual Design, Web Design, Web Development, Web Development Tools",4.8,9400,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/django-javascript-json,django javascript json,"Computer Programming, Javascript, Web Development, Django (Web Framework)",4.8,272,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/python-functions-files-dictionaries,python functions files dictionaries,"Computer Programming, Python Programming",4.8,5300,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/python-basics,python basics,"Computer Programming, Python Programming, Problem Solving",4.8,17000,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/negotiation-skills,negotiation skills,"Contract Management, Negotiation, Communication, Decision Making, Strategy",4.8,19000,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/model-thinking,model thinking,Critical Thinking,4.8,2200,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/beyond-the-sustainable-development-goals-addressing-sustainability-and-development,beyond the sustainable development goals addressing sustainability and development,Critical Thinking,4.8,623,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/mindware,mindware,"Critical Thinking, Correlation And Dependence, Adaptability",4.8,1400,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/intro-sql,intro sql,"Database Design, Databases, SQL",4.8,5300,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/success,success,"Decision Making, Emotional Intelligence, Human Learning, Leadership and Management, People Development, People Analysis, Performance Management, Planning, Professional Development, Strategy",4.8,2800,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/time-value-of-money-two,time value of money two,"Decision Making, Finance, Financial Accounting, Leadership and Management, Mathematics, Payments, Financial Analysis",4.8,72,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/time-value-of-money,time value of money,"Decision Making, Finance, Financial Analysis, Financial Management, Microsoft Excel, Planning, Problem Solving",4.8,896,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/introtoux-principles-and-processes,introtoux principles and processes,"Design and Product, Human Computer Interaction, Research and Design, User Experience, User Experience Design, User Research, Interactive Design, Product Design, Visual Design, Systems Design",4.8,1500,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/django-features-libraries,django features libraries,"Django (Web Framework), Web Development, Data Model",4.8,380,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/evaluating-designs-with-users,evaluating designs with users,"Human Computer Interaction, User Experience, User Research, Design and Product",4.8,279,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/anatomy403-4x,anatomy403 4x,Human Learning,4.8,571,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/motivate-people-teams,motivate people teams,"Human Resources, Communication, Leadership Development, Leadership and Management, Industrial and Organizational Psychology, Influencing, People Development",4.8,5600,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/web-design-project,web design project,"Javascript, Web Design",4.8,1600,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/justice-and-equity-in-technology-policy,justice and equity in technology policy,"Leadership and Management, Strategy and Operations",4.8,12,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/advancing-health-equity-a-guide-for-reducing-bias,advancing health equity a guide for reducing bias,"Leadership Development, Training",4.8,6,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/environmental-hazards-and-global-public-health,environmental hazards and global public health,Planning,4.8,68,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/act-on-climate,act on climate,Planning,4.8,163,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/resilient-teaching-through-times-of-crisis,resilient teaching through times of crisis,Planning,4.8,57,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/python-fr,python fr,"Python Programming, Computer Programming",4.8,34,Mixed , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/ux-design-concept-wireframe,ux design concept wireframe,"Research and Design, Human Computer Interaction, User Experience, User Experience Design",4.8,279,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/database-design-postgresql,database design postgresql,"SQL, Databases, Database Application, Database Design, Data Management, Data Model, PostgreSQL",4.8,920,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/thermodynamics-intro,thermodynamics intro,,4.8,3400,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/purpose-at-work,purpose at work,,4.8,18,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/finding-purpose-and-meaning-in-life,finding purpose and meaning in life,,4.8,2400,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/sleep,sleep,,4.8,759,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/anatomy403-1x,anatomy403 1x,,4.8,2200,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/cataract-surgery,cataract surgery,,4.8,269,Advanced , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/anatomy403-2x,anatomy403 2x,,4.8,992,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/aids-fear-hope,aids fear hope,,4.8,419,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/breastfeeding-public-health-perspectives,breastfeeding public health perspectives,,4.8,16,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/opioid,opioid,,4.8,50,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/sustainable-consumption-health,sustainable consumption health,,4.8,6,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/history-of-rocket-science,history of rocket science,,4.8,10,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/human-health-risks-health-equity-and-environmental-justice,human health risks health equity and environmental justice,,4.8,12,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/assist-public-sector-decision-makers-through-policy-analysis,assist public sector decision makers through policy analysis,,4.8,17,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/piano-sonata-russian-20-21-century-composers,piano sonata russian 20 21 century composers,,4.8,12,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/specializations/python,python,"Computer Programming, Python Programming, Computer Programming Tools, Programming Principles, Data Structures, Computational Thinking, Computational Logic, Data Analysis, Software Engineering, Algorithms, Critical Thinking, Problem Solving, Database Application, Databases, Theoretical Computer Science, Database Administration, Data Model, Data Visualization, Database Design, Database Theory, Web Development, Web Development Tools, Computer Networking, SQL, HTML and CSS, Other Web Frameworks",4.8,273000,Beginner , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/python-3-programming,python 3 programming,"Computer Programming, Python Programming, Problem Solving",4.8,22000,Beginner , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/impacts-of-the-environment-on-global-public-health,impacts of the environment on global public health,Planning,4.8,188,Beginner , Specialization , 3 - 6 Months,coursera
University of Michigan,https://www.coursera.org/specializations/introduction-to-learning-experience-design,introduction to learning experience design,Professional Development,4.8,13,Beginner , Specialization , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/python-data,python data,"Algorithms, Computational Logic, Computational Thinking, Computer Programming, Computer Programming Tools, Data Analysis, Data Structures, Problem Solving, Python Programming, Software Engineering",4.9,95000,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/generative-ai-labor-and-the-future-of-work,generative ai labor and the future of work,"Change Management, Leadership and Management, Strategy",4.9,8,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/3d-modeling-rhinoscript,3d modeling rhinoscript,"Computer Programming, Programming Principles, Python Programming, Computer Programming Tools, Data Structures, Computational Logic, Computational Thinking, Computer Graphics, Design and Product, Visual Design",4.9,93,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/database-applications-php,database applications php,"Databases, SQL",4.9,1100,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/generative-ai-fundamentals-applications-and-challenges,generative ai fundamentals applications and challenges,Leadership and Management,4.9,18,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/generative-ai-impact-on-business-and-society,generative ai impact on business and society,Leadership and Management,4.9,8,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/politics-and-ethics-of-data-analytics-in-the-public-sector,politics and ethics of data analytics in the public sector,Leadership and Management,4.9,9,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/negociacao,negociacao,"Leadership and Management, Negotiation, Strategy",4.9,1500,Mixed , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/generative-ai-governance-policy-and-emerging-regulation,generative ai governance policy and emerging regulation,"Leadership and Management, Risk Management, Strategy",4.9,7,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/using-public-policy-for-social-change,using public policy for social change,Problem Solving,4.9,54,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/hearing-loss-in-children,hearing loss in children,,4.9,214,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/anatomy403-3x,anatomy403 3x,,4.9,923,Beginner , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/the-influence-of-social-context-on-health,the influence of social context on health,,4.9,7,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/climate-change-sustainability-and-global-public-health,climate change sustainability and global public health,,4.9,54,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/basics-of-rocket-science,basics of rocket science,,4.9,15,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/learning-experience-design-theories-and-frameworks,learning experience design theories and frameworks,,4.9,7,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/piano-sonata-origins-to-mozart,piano sonata origins to mozart,,4.9,26,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/piano-sonata-beethoven-to-romantics,piano sonata beethoven to romantics,,4.9,8,Intermediate , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/specializations/responsible-generative-ai,responsible generative ai,"Change Management, Leadership and Management, Risk Management, Strategy",4.9,21,Beginner , Specialization , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/specializations/exploring-piano-literature,exploring piano literature,,4.9,34,Intermediate , Specialization , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/introduction-to-healthcare-accounting,introduction to healthcare accounting,"Accounting, Financial Accounting, Financial Analysis, Financial Management",5.0,7,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/learning-experience-design-orientation-to-the-profession,learning experience design orientation to the profession,Professional Development,5.0,7,Beginner , Course , 1 - 4 Weeks,coursera
University of Michigan,https://www.coursera.org/learn/building-objects-in-c,building objects in c,,5.0,6,Intermediate , Course , 1 - 3 Months,coursera
University of Michigan,https://www.coursera.org/learn/exploratory-data-analysis-for-public-administration-with-ggplot,exploratory data analysis for public administration with ggplot,,5.0,8,Intermediate , Course , 1 - 4 Weeks,coursera
University of Minnesota,https://www.coursera.org/learn/sdoh-planetary-health,sdoh planetary health,"Data Analysis, Data Visualization",0.0,0,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/sdoh-health-care-systems,sdoh health care systems,"Data Analysis, Data Visualization",0.0,0,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/sdoh-vulnerable-populations,sdoh vulnerable populations,"Data Analysis, Data Visualization",0.0,0,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/sdoh-methodological-opportunities,sdoh methodological opportunities,"Data Analysis, Data Visualization",0.0,0,Beginner , Course , 1 - 3 Months,coursera
University of Minnesota,https://www.coursera.org/learn/black-box-white-box-testing,black box white box testing,Software Testing,3.7,95,Intermediate , Course , 1 - 4 Weeks,coursera
